"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"746","R_eXSUw4OlnAu3yyR",746,16.4285714285714,115,11.3,267.83,51.3,16.52,13.91,4.35,3.48,0,6.09,0,2.61,7.83,7.83,10.43,5.22,5.22,0.87,14.78,4.35,1.74,0.87,0,1.74,2.61,2.61,0,0,0,0,15.65,0,0.87,6.09,0,5.22,0.87,0,0.87,1.74,0.87,1.74,0.87,0.87,0,0,0.87,0,0,0,0.87,6.96,5.22,1.74,0,0,0,0,7.83,7.83,13.91,2.61,2.61,8.7,6.96,0.87,0,0.87,0,0,0,0,0,0,0,0,13.91,6.09,7.83,0,0,0,0,0,0,0,0,13.91
"747","R_2SrbKbaSPRpetab",747,27,108,11.11,283.33,58.33,12.96,8.33,3.7,3.7,0.93,0,0,4.63,9.26,14.81,7.41,4.63,10.19,1.85,18.52,4.63,1.85,0,0.93,1.85,2.78,1.85,0.93,0,0.93,0,5.56,0,0,0,0,10.19,3.7,2.78,0.93,0,1.85,1.85,0.93,0.93,0,0,0.93,0,0.93,0,0,9.26,3.7,1.85,2.78,1.85,0,8.33,6.48,0.93,18.52,6.48,5.56,6.48,0,2.78,0,0.93,0,0,0.93,0,0.93,0,0,0,4.63,3.7,0,0,0,0,0,0,0.93,0.93,0,4.63
"748","R_sO6WyLY4HeUz4oV",748,26.5,106,16.98,250.94,50.94,16.98,14.15,12.26,0,0,1.89,0,2.83,3.77,14.15,8.49,3.77,5.66,0,12.26,2.83,0.94,0,0,0.94,3.77,2.83,0,0,0,0,6.6,2.83,0,3.77,0,11.32,0.94,0.94,4.72,2.83,0.94,0.94,5.66,2.83,0,0.94,3.77,0,0,0,3.77,3.77,1.89,0,0.94,0,0.94,0,7.55,0.94,7.55,1.89,3.77,1.89,3.77,0.94,1.89,0,0,0,0.94,0,0,0.94,0,0,7.55,3.77,2.83,0,0,0,0,0,0.94,0.94,0,7.55
"749","R_2EiuHfQwyy8bDu4",749,15.8571428571429,111,12.61,327.93,56.76,17.12,13.51,6.31,0,0,7.21,0,3.6,8.11,17.12,11.71,1.8,5.41,1.8,21.62,3.6,0.9,0,0,0,5.41,5.41,0,0,0,0,9.91,0,2.7,4.5,2.7,12.61,3.6,1.8,1.8,3.6,0.9,1.8,2.7,1.8,0,0,2.7,0,2.7,0,0,4.5,1.8,0,1.8,0.9,0,1.8,17.12,4.5,23.42,2.7,11.71,9.01,0,0,3.6,0,0,0,0.9,0,0,0,0.9,0,11.71,6.31,0,0,0,0,0,0,5.41,5.41,0,11.71
"750","R_1py71YuHZtJsk5O",750,16.5714285714286,116,12.07,267.24,54.31,15.52,11.21,5.17,3.45,0,1.72,0.86,4.31,6.03,19.83,5.17,3.45,6.03,0.86,11.21,0,0,0.86,0,0.86,1.72,1.72,0,0,0,0,13.79,2.59,0.86,1.72,3.45,4.31,0,0.86,0,0.86,0.86,1.72,0,0,0,0,1.72,0,0.86,0,1.72,8.62,5.17,0,0.86,2.59,0,0.86,8.62,2.59,19.83,4.31,10.34,6.03,0,3.45,4.31,0,0,0,0,0,0,0,0,0,11.21,5.17,5.17,0,0,0,0,0,0.86,0.86,0,11.21
"751","R_1cYaX4M9ABz9JTH",751,26.75,107,19.63,312.15,57.94,15.89,13.08,5.61,0,0,6.54,0.93,2.8,5.61,10.28,13.08,10.28,9.35,1.87,17.76,3.74,1.87,0,0.93,0.93,4.67,4.67,0,0,0,0,15.89,1.87,0.93,3.74,5.61,16.82,1.87,1.87,1.87,3.74,4.67,3.74,0,0,0,0,0,0,0,0,0,3.74,2.8,0,0,0.93,0,2.8,14.02,0.93,16.82,0.93,7.48,8.41,0.93,0,0.93,0,0.93,0,0,0,0,0,0,0,12.15,2.8,3.74,0,0,0,0,0,3.74,3.74,0.93,10.28
"752","R_0IJMRBp10VEOgNj",752,13.1111111111111,118,9.32,266.95,48.31,13.56,11.02,0,0,0.85,9.32,0.85,2.54,5.93,15.25,3.39,5.93,5.93,0.85,13.56,4.24,0.85,0.85,0,0.85,0.85,0.85,0,0,0,0,11.86,0,0,7.63,1.69,9.32,3.39,0.85,1.69,1.69,0,1.69,1.69,0,0,0,6.78,3.39,0,0,3.39,4.24,0,0,1.69,1.69,0.85,0,11.02,3.39,18.64,5.93,8.47,5.08,0.85,0.85,2.54,0.85,0,0,0,0,0,0,0,0,12.71,5.08,5.93,0,0,0.85,0.85,0,0,0,0,12.71
"753","R_3NL01iWWIZvkW46",753,21.2,106,15.09,254.72,45.28,15.09,11.32,0.94,0,0,10.38,0,3.77,4.72,13.21,5.66,3.77,5.66,0.94,9.43,3.77,0.94,0.94,0.94,0.94,2.83,2.83,0,0,0,0,10.38,0,0,0,10.38,12.26,0,3.77,0,3.77,0.94,4.72,2.83,1.89,0,0.94,2.83,1.89,0,0,0.94,2.83,0,0.94,1.89,0,0,0.94,9.43,1.89,15.09,4.72,7.55,3.77,0.94,1.89,0,0,0.94,0.94,0,0,0,0,0,0,10.38,4.72,3.77,0,0,0,0,0,1.89,1.89,0,10.38
"754","R_33sasjN1SW7pUMy",754,22.6,113,12.39,234.51,46.02,7.08,4.42,1.77,0,0,1.77,0.88,2.65,6.19,11.5,9.73,6.19,6.19,0.88,16.81,1.77,1.77,1.77,0,1.77,1.77,0.88,0.88,0,0,0,5.31,0.88,0,0,1.77,11.5,0.88,2.65,0.88,2.65,0.88,4.42,0.88,0,0.88,0,0.88,0,0.88,0,0,5.31,1.77,0.88,0.88,0.88,0.88,1.77,14.16,2.65,15.04,2.65,7.96,4.42,1.77,1.77,0.88,0,0.88,0,0.88,0,0.88,0,0,0,9.73,3.54,4.42,0.88,0.88,0,0,0,0,0,0,9.73
"755","R_2VKoA5zyWnwQ3v0",755,17.1428571428571,120,8.33,305.83,57.5,20.83,19.17,5.83,0.83,0,12.5,0,1.67,5,16.67,8.33,3.33,5,0,15,2.5,2.5,0,0.83,0,1.67,1.67,0,0,0,0,17.5,0.83,1.67,12.5,2.5,1.67,0.83,0.83,0,0,0,0,0,0,0,0,0.83,0,0,0,0.83,7.5,5,0,1.67,0.83,0,0,10,6.67,21.67,5.83,8.33,9.17,0,4.17,4.17,0,0,0,0,0,0,0,0,0,10,5.83,4.17,0,0,0,0,0,0,0,0,10
"756","R_1PYMu5PyT8yU2A9",756,15.4285714285714,108,13.89,232.41,41.67,8.33,6.48,2.78,3.7,0,0,0,1.85,9.26,16.67,3.7,1.85,4.63,0,12.04,1.85,0,0,0,0.93,3.7,2.78,0.93,0.93,0,0,7.41,0,0,0,0,5.56,3.7,0.93,0,0,0.93,0,5.56,1.85,0.93,2.78,1.85,0,0.93,0,0.93,9.26,3.7,1.85,1.85,1.85,0,0,9.26,0,19.44,3.7,10.19,5.56,2.78,5.56,0,0,0,0,0,0,0,0,0,0,12.96,6.48,3.7,0,0,0,0,0,2.78,0.93,0,12.96
"757","R_OfANJuMUgmJ1dhD",757,119,119,7.56,331.93,67.23,21.85,15.97,8.4,0.84,0,6.72,0,5.88,3.36,18.49,7.56,7.56,11.76,2.52,12.61,1.68,1.68,0,0,4.2,2.52,1.68,0.84,0,0,0.84,12.61,0.84,0.84,6.72,0.84,10.92,0,0.84,2.52,4.2,2.52,5.88,3.36,2.52,0.84,0,1.68,0.84,0.84,0,0,6.72,2.52,1.68,1.68,0.84,0,0,10.92,0.84,20.17,4.2,11.76,4.2,0,1.68,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","R_27jmEYVDL4oHvlk",758,15.2857142857143,107,16.82,258.88,47.66,13.08,9.35,5.61,1.87,0,1.87,0,3.74,5.61,12.15,7.48,4.67,5.61,0,13.08,5.61,3.74,0.93,0,1.87,3.74,3.74,0,0,0,0,6.54,0,0.93,1.87,0,10.28,1.87,0,3.74,1.87,0.93,1.87,1.87,1.87,0,0,1.87,0,0.93,0,0.93,6.54,2.8,1.87,1.87,0,0,0.93,11.21,0,17.76,1.87,9.35,8.41,3.74,2.8,0.93,0,0,0,0,0,0,0,0,0,13.08,6.54,6.54,0,0,0,0,0,0,0,0,13.08
"759","R_2PmN4VhY3ZxTSm3",759,18.6666666666667,112,13.39,279.46,54.46,12.5,9.82,0,0,0,9.82,0,2.68,8.93,16.07,8.04,3.57,7.14,0.89,13.39,3.57,2.68,0,0,2.68,1.79,1.79,0,0,0,0,10.71,0,0,9.82,0,4.46,1.79,0.89,0,0,0.89,0.89,4.46,2.68,0,0.89,1.79,0.89,0.89,0,0,7.14,0,4.46,1.79,2.68,0,4.46,10.71,0.89,20.54,3.57,8.04,8.93,2.68,0.89,1.79,0,0,0,0,0,0,0,0,0,8.04,4.46,2.68,0,0,0,0.89,0,0,0,0,8.04
"760","R_2fr1MQMh1ca0iTA",760,17.3333333333333,104,16.35,262.5,47.12,9.62,5.77,0.96,0,0.96,0,3.85,3.85,9.62,17.31,7.69,1.92,3.85,0.96,14.42,5.77,3.85,2.88,0,1.92,0.96,0,0.96,0.96,0,0,8.65,0,0.96,0,0,4.81,0.96,0.96,0.96,1.92,0,0,0.96,0.96,0,0,6.73,3.85,0,0,2.88,6.73,1.92,2.88,3.85,0,0,0,12.5,3.85,24.04,2.88,13.46,7.69,0,1.92,0.96,0,0,0,0,0,0,0,0,0,9.62,4.81,3.85,0,0,0,0,0,0.96,0.96,0,9.62
"761","R_24NPGq8oWRdL3ao",761,16,112,10.71,291.07,56.25,14.29,9.82,0,0,0,1.79,8.04,4.46,8.04,16.96,7.14,7.14,7.14,0,16.07,7.14,4.46,3.57,0,3.57,2.68,2.68,0,0,0,0,14.29,0,0.89,0,1.79,6.25,2.68,0.89,0,1.79,0,0.89,1.79,0,0,1.79,4.46,1.79,0,0,2.68,5.36,2.68,0,2.68,0,0,0,15.18,0.89,17.86,4.46,8.93,4.46,0.89,1.79,0,0.89,0,0,0.89,0,0,0.89,0,0,8.93,6.25,0.89,0,0,0,0,0,1.79,1.79,0,8.93
"762","R_2375jjN86FLkulm",762,16.375,131,10.69,248.85,47.33,15.27,14.5,11.45,0.76,0,2.29,0,0.76,3.82,15.27,8.4,2.29,4.58,0,16.79,1.53,0,0,0.76,0,3.05,3.05,0,0,0,0,6.87,1.53,0,0,3.82,2.29,0.76,0,0.76,0.76,0,0.76,2.29,1.53,0,0.76,0.76,0,0,0,0.76,6.11,4.58,0.76,0,0.76,0,1.53,11.45,7.63,16.79,6.87,7.63,2.29,0.76,6.11,0,0,0,0,0,0,0,0,0,0,21.37,6.11,4.58,0,0,0,0,0,10.69,1.53,0,21.37
"763","R_26mSvHpmLqhQ5sc",763,22.2,111,12.61,293.69,54.05,16.22,14.41,5.41,1.8,0,7.21,0,1.8,2.7,18.02,10.81,1.8,9.01,0,19.82,4.5,3.6,0.9,0,1.8,8.11,8.11,0,0,0,0,13.51,0.9,0,0,8.11,7.21,0.9,0,1.8,3.6,1.8,0,0,0,0,0,0.9,0,0,0,0.9,7.21,1.8,0.9,1.8,2.7,0,0,10.81,5.41,11.71,3.6,4.5,3.6,0,2.7,0.9,4.5,0,0,0.9,0,0,0,0.9,0,4.5,4.5,0,0,0,0,0,0,0,0,0,4.5
"764","R_2VxzD7lbkV3ZxeU",764,22.8,114,13.16,324.56,63.16,15.79,14.04,7.89,0,0,6.14,0,1.75,4.39,18.42,12.28,4.39,8.77,2.63,21.93,5.26,4.39,0.88,0,0.88,4.39,1.75,1.75,0.88,0,0,8.77,0,0,6.14,0,12.28,1.75,0.88,1.75,3.51,0.88,7.02,2.63,2.63,0,0,0.88,0,0.88,0,0,1.75,0.88,0,0,0,0.88,5.26,13.16,4.39,20.18,5.26,8.77,7.89,1.75,2.63,0,0,0,0,0,0,0,0,0,0,5.26,4.39,0,0,0,0,0,0,0.88,0.88,0,5.26
"765","R_sppfEVDATfm4Ao1",765,15.5714285714286,109,11.01,200.92,43.12,6.42,6.42,0,0,0,0,6.42,0,11.01,12.84,6.42,3.67,3.67,0,10.09,7.34,1.83,0.92,1.83,0,0,0,0,0,0,0,6.42,0,0,0,0,0.92,0,0,0,0,0,0.92,4.59,0.92,0,3.67,0,0,0,0,0,2.75,0,1.83,1.83,0,0,0.92,8.26,3.67,18.35,2.75,11.93,3.67,1.83,2.75,0.92,0,0,0,0,0,0,0,0,0,9.17,6.42,2.75,0,0,0,0,0,0,0,0,9.17
"766","R_2fH7pXT0mBZNULZ",766,28.5,114,10.53,302.63,58.77,15.79,9.65,5.26,2.63,0,1.75,0,6.14,4.39,16.67,12.28,8.77,7.89,0.88,22.81,1.75,1.75,1.75,0,0.88,2.63,2.63,0,0,0,0,7.89,0.88,0,0,2.63,7.89,0.88,3.51,0.88,0.88,0,2.63,3.51,2.63,0.88,0,0.88,0,0.88,0,0,8.77,3.51,1.75,1.75,0.88,0.88,7.02,11.4,2.63,20.18,2.63,7.89,9.65,0,0.88,0.88,0,0,0,0,0,0,0,0,0,10.53,3.51,3.51,0,0,0,0,1.75,1.75,1.75,0,8.77
"767","R_vIVh01vpxTEAdNL",767,21.2,106,18.87,313.21,49.06,15.09,12.26,1.89,2.83,0,6.6,0.94,2.83,6.6,10.38,9.43,3.77,4.72,1.89,21.7,2.83,0.94,0.94,0.94,1.89,3.77,3.77,0,0,0,0,18.87,3.77,1.89,7.55,1.89,9.43,1.89,1.89,2.83,0,0.94,1.89,2.83,1.89,0,0.94,0,0,0,0,0,14.15,6.6,1.89,3.77,1.89,0,12.26,4.72,0,17.92,3.77,8.49,6.6,2.83,0,3.77,0,0.94,0,0,0,0,0,0,0,13.21,4.72,3.77,0,0,0,0,1.89,2.83,2.83,0,11.32
"768","R_3oXWw0vAsSpSuCl",768,13.4444444444444,121,10.74,307.44,62.81,22.31,18.18,14.05,0,0,4.13,0,4.13,4.13,14.05,14.05,5.79,5.79,2.48,22.31,3.31,0,1.65,0,0.83,3.31,3.31,0,0,0,0,8.26,0,1.65,0,4.96,7.44,2.48,0.83,1.65,2.48,0,1.65,0,0,0,0,0,0,0,0,0,4.13,1.65,0.83,0.83,0.83,0,9.92,9.92,0.83,14.88,3.31,6.61,4.96,0.83,0.83,7.44,0,0,0,0.83,0,0.83,0,0,0,11.57,7.44,0.83,0,0,0,0,0,3.31,3.31,0,11.57
"769","R_3qlO349EaqSvCNt",769,18.5,111,11.71,345.05,58.56,18.02,11.71,3.6,6.31,0,1.8,0,6.31,4.5,14.41,13.51,6.31,9.01,0,20.72,1.8,0.9,1.8,0,4.5,3.6,3.6,0,0,0,0,13.51,0,1.8,0,1.8,13.51,0,1.8,3.6,5.41,1.8,0.9,0.9,0.9,0,0,3.6,0,0.9,0,2.7,15.32,10.81,0,1.8,2.7,0,1.8,11.71,2.7,24.32,6.31,11.71,5.41,0,4.5,1.8,0,0,0,0,0,0,0,0,0,9.91,4.5,1.8,0,0,0,0,0,3.6,3.6,0,9.91
"770","R_22kV2rl92phtDRs",770,15.4285714285714,108,12.96,294.44,54.63,14.81,12.96,3.7,3.7,0,4.63,0.93,1.85,9.26,8.33,12.04,3.7,8.33,0,18.52,4.63,1.85,3.7,0,0,0,0,0,0,0,0,15.74,0,0,0,4.63,4.63,0.93,0,0,2.78,0,1.85,1.85,1.85,0,0,0.93,0,0.93,0,0,8.33,5.56,0,1.85,0.93,0,1.85,7.41,8.33,24.07,3.7,7.41,12.96,2.78,2.78,0.93,1.85,0,0,0,0,0,0,0,0,7.41,6.48,0.93,0,0,0,0,0,0,0,0,7.41
"771","R_ABw3TDZ8PoMbxrb",771,16.4285714285714,115,7.83,290.43,56.52,15.65,6.09,0,6.09,0,0,0,9.57,8.7,9.57,14.78,3.48,4.35,0,20.87,5.22,0,1.74,0,2.61,8.7,8.7,0,0,0,0,9.57,0.87,0.87,0,0,8.7,3.48,1.74,0.87,0,0.87,1.74,0.87,0.87,0,0,0.87,0.87,0,0,0,11.3,8.7,1.74,0,1.74,0,1.74,14.78,3.48,11.3,2.61,5.22,3.48,0,7.83,0.87,0.87,0,0,0,0,0,0,0,0,6.96,6.96,0,0,0,0,0,0,0,0,0,6.96
"772","R_1BVKmF2BL2B8O8x",772,23.8,119,12.61,311.76,60.5,15.13,12.61,4.2,0,0,8.4,0,2.52,10.08,17.65,9.24,1.68,6.72,0.84,18.49,2.52,0.84,0,0,0.84,0.84,0.84,0,0,0,0,10.08,0.84,0,0,9.24,11.76,1.68,2.52,4.2,5.04,0,3.36,1.68,0,0,1.68,5.04,0,0.84,0,3.36,4.2,1.68,1.68,0,0.84,0,0.84,14.29,2.52,21.85,6.72,12.61,2.52,1.68,4.2,0.84,0,0,0,0,0,0,0,0,0,5.04,3.36,0.84,0,0,0,0,0,0.84,0.84,0,5.04
"773","R_3sigxSeSMuy1JW2",773,14.25,114,13.16,329.82,57.89,21.93,20.18,8.77,3.51,0,7.89,0,1.75,3.51,12.28,7.89,7.02,7.89,3.51,16.67,0.88,0,2.63,1.75,1.75,4.39,0.88,3.51,0,0.88,1.75,14.04,0,0,0,7.89,14.91,1.75,5.26,2.63,4.39,0,4.39,2.63,1.75,0.88,0,0.88,0,0.88,0,0,7.89,5.26,0.88,0,0.88,0.88,6.14,11.4,0,15.79,0.88,7.89,7.02,0.88,1.75,0,0.88,0,0,0,0,0,0,0,0,11.4,7.02,0.88,0,0,0,0,0,3.51,3.51,0,11.4
"774","R_x48qByczkvOUv05",774,11.0909090909091,122,12.3,286.07,46.72,14.75,12.3,5.74,3.28,0.82,0.82,1.64,2.46,6.56,12.3,10.66,1.64,0.82,0,22.95,2.46,0,3.28,0,1.64,1.64,1.64,0,0,0,0,16.39,5.74,0,0,4.1,2.46,0,0.82,0.82,0.82,0,0,4.1,4.1,0,0,4.92,0,2.46,0,2.46,9.84,7.38,0,1.64,0.82,0,0,14.75,4.92,20.49,7.38,10.66,2.46,0.82,1.64,0,0,0,0,0,0,0,0,0,0,12.3,8.2,1.64,0,0,0,0,2.46,0,0,0,9.84
"775","R_2ydeCGy0fbdLOmt",775,22.8,114,12.28,335.09,61.4,24.56,19.3,12.28,0,0,0,7.02,5.26,4.39,15.79,10.53,5.26,7.02,2.63,22.81,4.39,1.75,1.75,0,1.75,6.14,4.39,1.75,0.88,0,0.88,11.4,0,0.88,0,0,11.4,3.51,1.75,1.75,3.51,0.88,2.63,3.51,1.75,0,1.75,0.88,0,0.88,0,0,7.02,1.75,0,0.88,4.39,0,3.51,14.91,1.75,14.91,0.88,10.53,4.39,0,0,0.88,0.88,0,0,0,0,0,0,0,0,13.16,3.51,1.75,0,0,0.88,0,0,7.02,5.26,0,13.16
"776","R_3s09fu7wJ5wgNnV",776,21.8,109,18.35,302.75,59.63,19.27,14.68,7.34,3.67,0,3.67,0,4.59,3.67,13.76,11.93,6.42,8.26,0.92,21.1,0.92,1.83,1.83,0,1.83,2.75,2.75,0,0,0,0,11.93,0,0.92,0,3.67,11.93,3.67,0,3.67,3.67,0.92,1.83,0.92,0.92,0,0,0.92,0,0.92,0,0,9.17,5.5,0,1.83,1.83,0,5.5,11.01,1.83,11.01,1.83,6.42,2.75,3.67,0,1.83,0,0,0,0.92,0,0,0.92,0,0,10.09,4.59,2.75,0,0,0,0,0,2.75,2.75,0,10.09
"777","R_0AlkBVn4HT8qB9L",777,17.4285714285714,122,11.48,247.54,45.08,13.93,11.48,3.28,1.64,0,1.64,4.92,2.46,4.1,12.3,8.2,2.46,4.92,0.82,12.3,3.28,0,0.82,0.82,1.64,4.92,1.64,3.28,0.82,1.64,0,12.3,1.64,0,0.82,2.46,6.56,0,0.82,0,2.46,0,4.92,1.64,0.82,0.82,0,0,0,0,0,0,7.38,4.1,1.64,1.64,0,0,4.1,8.2,1.64,14.75,3.28,4.92,6.56,0,2.46,1.64,1.64,0,0,0,0,0,0,0,0,11.48,5.74,4.1,0,0,0,0.82,0.82,0,0,0,10.66
"778","R_2QX4KOplSgQPD7R",778,19.6666666666667,118,12.71,230.51,44.07,11.02,9.32,0.85,5.08,0,1.69,1.69,1.69,7.63,12.71,1.69,5.93,7.63,0,7.63,5.08,2.54,0.85,1.69,3.39,0.85,0.85,0,0,0,0,11.02,0,0,0,1.69,4.24,0.85,0,0,1.69,0,1.69,1.69,1.69,0,0,0,0,0,0,0,11.02,6.78,1.69,0,3.39,0,1.69,4.24,0,19.49,2.54,10.17,7.63,1.69,0.85,0,0.85,0,0,0,0,0,0,0,0,16.1,5.08,7.63,0,0,0,0,2.54,0.85,0.85,0,13.56
"779","R_1kZ8vFDtPS4NNNv",779,112,112,11.61,259.82,39.29,14.29,12.5,5.36,5.36,0,1.79,0,1.79,0.89,8.04,5.36,4.46,8.04,0.89,15.18,3.57,1.79,1.79,0.89,0.89,0.89,0.89,0,0,0,0,15.18,2.68,1.79,1.79,1.79,5.36,0.89,1.79,0,0.89,0.89,0.89,0.89,0,0,0.89,6.25,0,0,0,6.25,14.29,10.71,0.89,0.89,2.68,0,12.5,2.68,0,13.39,2.68,5.36,5.36,0,2.68,1.79,1.79,0,0,0,0,0,0,0,0,8.93,5.36,3.57,0,0,0,0,0,0,0,0,8.93
"780","R_1gdvBHdgRmpm6Hf",780,17.2857142857143,121,12.4,337.19,47.93,21.49,21.49,12.4,0,0,9.09,0,0,4.13,9.09,8.26,1.65,3.31,1.65,15.7,5.79,1.65,0,1.65,1.65,9.09,7.44,0.83,0,0,0.83,26.45,13.22,0,3.31,15.7,4.96,0.83,0.83,0.83,0.83,0.83,0.83,1.65,0.83,0,0.83,3.31,0,1.65,0,0,16.53,9.92,0.83,0.83,4.13,0.83,4.13,11.57,0,9.09,1.65,3.31,5.79,2.48,0,0.83,2.48,0,0.83,0,0,0,0,0,0,10.74,5.79,4.13,0,0,0,0,0,0.83,0.83,0,10.74
"781","R_3e1Q7kOX1ge4G7f",781,15.5714285714286,109,14.68,237.61,43.12,11.01,7.34,0.92,0,0,5.5,0.92,3.67,6.42,16.51,3.67,3.67,3.67,0.92,11.93,2.75,2.75,1.83,0.92,0.92,2.75,1.83,0.92,0,0.92,0,9.17,0,0,0,6.42,1.83,0.92,0,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,9.17,0,0.92,3.67,1.83,2.75,8.26,4.59,1.83,22.02,5.5,8.26,8.26,0,0.92,0,1.83,0,0.92,0.92,0,0,0,0.92,0,11.93,6.42,1.83,0,0,0,0,0.92,2.75,0.92,0,11.01
"782","R_bq1f1z3l1qSj2lr",782,18.1666666666667,109,16.51,322.02,51.38,17.43,11.01,1.83,9.17,0,0,0,6.42,4.59,13.76,9.17,2.75,4.59,0,20.18,3.67,2.75,0.92,0,1.83,2.75,2.75,0,0,0,0,16.51,0,0,0,0,12.84,3.67,2.75,1.83,2.75,0.92,1.83,0.92,0.92,0,0,1.83,0,1.83,0,0,16.51,15.6,4.59,0,0.92,0,2.75,15.6,3.67,15.6,2.75,5.5,7.34,11.93,3.67,0,0,0,0,0,0,0,0,0,0,7.34,4.59,2.75,0,0,0,0,0,0,0,0,7.34
"783","R_yXa7qqANabHD7q1",783,16.1428571428571,113,11.5,254.87,49.56,12.39,7.08,0,0,0,4.42,2.65,5.31,10.62,14.16,4.42,2.65,5.31,0,12.39,3.54,0.88,0,0.88,0,2.65,0,2.65,0,1.77,0.88,15.04,0,0,2.65,2.65,5.31,0,4.42,0,0,0,0.88,0,0,0,0,2.65,0,0,2.65,0,6.19,3.54,0,3.54,0,0.88,2.65,8.85,0.88,23.01,4.42,10.62,7.96,0,0.88,0.88,0,0,0,0,0,0,0,0,0,6.19,5.31,0,0,0,0,0,0,0.88,0.88,0,6.19
"784","R_1dy04wffaL8MXCZ",784,12.5,100,19,270,49,15,8,1,0,0,7,0,7,5,11,9,8,8,1,13,3,0,2,1,1,5,0,5,0,1,0,10,0,0,7,0,17,3,4,0,7,1,2,2,0,0,2,1,0,1,0,0,5,1,2,0,1,1,0,11,2,12,3,6,4,4,0,0,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,0,6,4,0,16
"785","R_a4QLFrXAjYGzjXz",785,23.6,118,8.47,294.07,49.15,12.71,10.17,0,0,0,10.17,0,2.54,9.32,12.71,5.08,4.24,5.93,1.69,13.56,5.93,1.69,0,0,0,2.54,2.54,0,0,0,0,11.86,0.85,0,10.17,0,12.71,3.39,2.54,1.69,3.39,0,3.39,0.85,0,0,0,7.63,0,0.85,0,6.78,11.86,0.85,3.39,4.24,3.39,0,0,11.86,5.08,16.95,2.54,5.08,9.32,1.69,0.85,0.85,0,0,0,0,0,0,0,0,0,8.47,4.24,4.24,0,0,0,0,0,0,0,0,8.47
"786","R_3EX9fS9Gzw2Kt4t",786,27,108,12.04,270.37,51.85,15.74,11.11,0.93,5.56,0,0.93,3.7,4.63,6.48,12.04,10.19,1.85,6.48,0,19.44,0,0,0.93,0,0.93,0,0,0,0,0,0,14.81,0.93,0.93,0,0.93,0.93,0.93,0,0,0,0,0,1.85,0.93,0,0.93,1.85,0,0,0,1.85,13.89,10.19,2.78,0.93,0,0,1.85,12.04,0.93,20.37,3.7,8.33,8.33,0.93,1.85,0.93,1.85,1.85,0,0,0,0,0,0,0,10.19,3.7,6.48,0,0,0,0,0,0,0,0,10.19
"787","R_3soEA0iGAXtsYpg",787,13,117,7.69,309.4,53.85,15.38,12.82,0,0,0,12.82,0,2.56,3.42,15.38,10.26,4.27,5.13,1.71,15.38,4.27,1.71,0.85,0.85,0.85,2.56,1.71,0.85,0,0,0.85,13.68,0,0,0,12.82,6.84,0.85,1.71,0.85,0.85,0,2.56,0.85,0,0,0.85,7.69,0,1.71,0,5.98,3.42,0,2.56,0,0.85,0,5.13,13.68,1.71,22.22,2.56,9.4,11.11,1.71,2.56,0.85,6.84,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69
"788","R_cHLNpVB4GWYfbjP",788,23.8,119,7.56,305.04,57.98,15.13,12.61,4.2,3.36,0.84,2.52,1.68,2.52,5.88,18.49,10.08,4.2,7.56,0,16.81,7.56,5.04,0.84,0.84,0.84,2.52,2.52,0,0,0,0,14.29,2.52,0,1.68,3.36,5.88,0.84,0,1.68,1.68,0,2.52,0,0,0,0,0.84,0,0.84,0,0,10.92,7.56,0,3.36,2.52,0.84,0,10.92,2.52,19.33,5.04,8.4,7.56,0.84,0.84,2.52,0,0,0,0.84,0,0.84,0,0,0,5.88,3.36,2.52,0,0,0,0,0,0,0,0,5.88
