"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"1","1",1,5,10,10,170,20,10,10,10,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,20,0,0,20,0,0,50,20,20,0,0,0,0,0,10,10,0,50
"2","2",2,4,4,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,50,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25
"3","3",3,9,18,5.56,311.11,38.89,11.11,5.56,5.56,0,0,0,0,5.56,5.56,5.56,22.22,0,0,0,33.33,11.11,5.56,0,0,11.11,16.67,11.11,5.56,0,0,0,0,0,0,0,0,16.67,5.56,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,5.56,0,5.56,5.56,11.11,22.22,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,16.67,11.11,0,0,0,0,0,0,5.56,5.56,0,16.67
"4","4",4,5.5,11,18.18,200,27.27,9.09,9.09,0,0,9.09,0,0,0,0,0,9.09,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,0,36.36,18.18,9.09,0,0,0,0,0,9.09,9.09,0,36.36
"5","5",5,7,7,0,271.43,57.14,28.57,14.29,0,0,14.29,0,0,14.29,0,14.29,14.29,0,0,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,14.29
"6","6",6,16,64,6.25,264.06,45.31,12.5,7.81,6.25,0,1.56,0,0,4.69,4.69,14.06,10.94,4.69,4.69,3.12,15.62,6.25,6.25,1.56,3.12,3.12,4.69,3.12,1.56,1.56,0,0,3.12,0,0,0,0,7.81,1.56,0,0,1.56,1.56,3.12,3.12,0,1.56,1.56,0,0,0,0,0,4.69,0,0,4.69,0,0,4.69,10.94,0,20.31,0,12.5,7.81,0,0,0,0,0,0,3.12,0,0,3.12,0,0,28.12,6.25,14.06,0,0,0,0,0,7.81,7.81,0,28.12
"7","7",7,11.6666666666667,35,5.71,245.71,48.57,8.57,5.71,0,2.86,2.86,0,0,2.86,14.29,14.29,8.57,0,2.86,2.86,22.86,2.86,2.86,0,0,0,2.86,2.86,0,0,0,0,8.57,0,0,0,0,11.43,0,0,5.71,2.86,0,2.86,2.86,0,2.86,0,0,0,0,0,0,5.71,2.86,0,0,2.86,0,0,11.43,0,14.29,2.86,11.43,0,0,0,8.57,0,0,0,0,0,0,0,0,0,25.71,8.57,11.43,0,0,0,0,0,5.71,5.71,0,25.71
"8","8",8,29.3333333333333,88,9.09,243.18,50,9.09,6.82,4.55,0,2.27,0,0,2.27,5.68,20.45,2.27,2.27,10.23,2.27,9.09,2.27,5.68,1.14,1.14,3.41,1.14,0,1.14,0,0,0,7.95,0,0,0,0,9.09,0,1.14,1.14,2.27,2.27,4.55,2.27,0,2.27,0,1.14,1.14,0,0,0,5.68,0,1.14,4.55,0,0,5.68,3.41,1.14,19.32,4.55,12.5,2.27,4.55,0,0,0,0,0,0,0,0,0,0,0,12.5,3.41,9.09,0,0,0,0,0,0,0,0,12.5
"9","9",9,8.66666666666667,26,7.69,265.38,53.85,15.38,7.69,0,7.69,0,0,0,7.69,3.85,23.08,7.69,3.85,0,0,15.38,0,3.85,3.85,0,0,0,0,0,0,0,0,7.69,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,3.85,3.85,0,0,11.54,3.85,19.23,3.85,11.54,3.85,3.85,7.69,0,0,0,0,0,0,0,0,0,0,11.54,7.69,0,0,0,3.85,0,0,0,0,0,11.54
"10","10",10,6,6,0,250,50,33.33,16.67,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
"11","11",11,9,18,16.67,300,38.89,16.67,16.67,11.11,5.56,0,0,0,0,0,0,16.67,11.11,5.56,5.56,22.22,11.11,0,5.56,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,16.67,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,5.56,16.67,0,5.56,0,5.56,0,5.56,5.56,0,0,5.56,0,5.56,0,0,0,5.56,0,33.33,5.56,11.11,0,0,5.56,0,0,11.11,11.11,0,33.33
"12","12",12,3.66666666666667,11,9.09,172.73,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.64,0,0,63.64,0,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,9.09,0,0,0,0,0,27.27
"13","13",13,15,30,0,290,50,20,13.33,13.33,0,0,0,0,6.67,3.33,13.33,10,0,3.33,3.33,16.67,10,10,0,0,3.33,3.33,3.33,0,0,0,0,3.33,3.33,0,0,3.33,10,0,3.33,3.33,3.33,0,0,0,0,0,0,6.67,3.33,0,0,3.33,6.67,0,0,3.33,3.33,0,3.33,6.67,3.33,16.67,0,3.33,13.33,0,0,3.33,0,0,0,0,0,0,0,0,0,20,6.67,10,0,0,0,0,0,3.33,3.33,0,20
"14","14",14,8,8,0,350,62.5,37.5,37.5,0,0,25,0,12.5,0,0,0,25,0,0,12.5,37.5,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12.5,0,0,12.5,12.5,0,25
"15","15",15,2,2,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"16","16",16,4,8,0,312.5,62.5,37.5,37.5,0,0,25,0,12.5,0,0,0,25,0,0,0,25,0,0,0,0,0,12.5,12.5,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,25
"17","17",17,4,8,12.5,200,25,12.5,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,25,12.5,0,0,0,0,0,0,0,0,37.5
"18","18",18,3,3,33.33,266.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33
"19","19",19,18,18,0,166.67,33.33,11.11,5.56,5.56,0,0,0,0,5.56,5.56,11.11,0,0,5.56,0,5.56,5.56,11.11,0,0,5.56,5.56,5.56,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,33.33,5.56,22.22,0,0,0,0,0,0,0,0,33.33
"20","20",20,12,12,0,283.33,50,33.33,25,8.33,0,16.67,0,0,8.33,0,0,16.67,0,0,0,33.33,0,0,8.33,0,0,8.33,8.33,0,0,0,0,25,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,16.67
"21","21",21,8.33333333333333,50,8,274,62,26,12,12,0,0,0,0,14,0,14,8,6,8,2,12,2,6,2,0,0,2,2,0,0,0,0,4,0,0,0,0,10,4,0,2,2,0,6,2,2,0,0,0,0,0,0,0,8,4,0,2,4,0,0,18,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,20,8,4,0,0,4,0,0,4,4,0,20
"22","22",22,12,36,11.11,275,52.78,13.89,11.11,2.78,0,8.33,0,0,2.78,0,25,5.56,2.78,8.33,0,19.44,0,8.33,0,2.78,0,2.78,2.78,0,0,0,0,19.44,0,0,0,0,2.78,2.78,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,8.33,2.78,16.67,2.78,13.89,0,2.78,0,2.78,2.78,0,0,0,0,0,0,0,0,16.67,8.33,5.56,0,0,0,0,0,2.78,2.78,0,16.67
"23","23",23,15.3333333333333,46,8.7,239.13,47.83,10.87,2.17,0,0,2.17,0,0,8.7,4.35,21.74,6.52,2.17,4.35,2.17,15.22,2.17,17.39,0,0,4.35,2.17,2.17,0,0,0,0,8.7,0,0,0,0,8.7,0,0,2.17,4.35,0,2.17,4.35,0,4.35,0,4.35,0,2.17,0,2.17,4.35,0,0,2.17,2.17,0,2.17,8.7,2.17,6.52,2.17,2.17,2.17,2.17,0,0,0,2.17,0,0,0,0,0,0,0,23.91,6.52,13.04,0,0,0,0,0,4.35,4.35,0,23.91
"24","24",24,18.6666666666667,56,21.43,260.71,48.21,8.93,5.36,0,3.57,0,1.79,0,3.57,3.57,17.86,7.14,3.57,8.93,0,12.5,7.14,12.5,0,1.79,5.36,1.79,0,1.79,0,0,0,19.64,1.79,1.79,0,1.79,7.14,0,0,0,5.36,0,1.79,5.36,3.57,1.79,0,5.36,0,5.36,0,0,7.14,7.14,0,0,0,0,1.79,10.71,0,7.14,0,5.36,1.79,0,1.79,1.79,0,0,0,0,0,0,0,0,0,16.07,5.36,5.36,0,0,0,0,0,5.36,5.36,0,16.07
"25","25",25,22,66,10.61,266.67,48.48,10.61,9.09,1.52,0,1.52,1.52,4.55,1.52,9.09,19.7,6.06,3.03,4.55,0,18.18,1.52,4.55,0,1.52,0,1.52,0,1.52,0,0,0,13.64,0,1.52,0,1.52,4.55,0,0,0,4.55,0,3.03,3.03,0,3.03,0,7.58,0,6.06,0,1.52,6.06,1.52,0,1.52,3.03,0,4.55,13.64,1.52,15.15,4.55,6.06,6.06,1.52,1.52,0,0,0,0,0,0,0,0,0,0,21.21,4.55,10.61,0,0,0,0,0,6.06,6.06,0,21.21
"26","26",26,19.3333333333333,58,15.52,282.76,56.9,17.24,8.62,1.72,0,0,1.72,5.17,8.62,1.72,17.24,8.62,10.34,5.17,3.45,13.79,1.72,8.62,0,1.72,0,0,0,0,0,0,0,10.34,1.72,0,0,3.45,6.9,0,0,1.72,6.9,0,3.45,0,0,0,0,5.17,0,5.17,0,0,8.62,1.72,0,6.9,0,0,0,13.79,1.72,13.79,5.17,3.45,5.17,5.17,0,0,0,0,0,0,0,0,0,0,0,20.69,5.17,5.17,0,0,0,0,0,10.34,10.34,0,20.69
"27","27",27,5.66666666666667,17,0,252.94,70.59,0,0,0,0,0,0,0,0,5.88,35.29,17.65,11.76,0,0,17.65,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,0,17.65,0,23.53,0,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,17.65,0,0,0,0,0,0,0,0,0,17.65
"28","28",28,28,84,10.71,314.29,55.95,20.24,11.9,7.14,0,0,2.38,2.38,8.33,3.57,11.9,9.52,7.14,5.95,1.19,19.05,7.14,3.57,1.19,0,0,7.14,5.95,1.19,0,1.19,0,10.71,0,1.19,0,2.38,15.48,1.19,2.38,3.57,2.38,1.19,7.14,5.95,2.38,2.38,1.19,2.38,1.19,0,0,1.19,4.76,2.38,0,2.38,0,0,4.76,11.9,0,11.9,2.38,8.33,2.38,2.38,0,0,0,0,0,1.19,0,0,1.19,0,0,15.48,3.57,8.33,0,0,0,0,0,3.57,3.57,0,15.48
"29","29",29,20.6666666666667,62,6.45,285.48,56.45,16.13,9.68,0,0,1.61,8.06,0,6.45,8.06,17.74,12.9,1.61,3.23,1.61,20.97,1.61,4.84,0,3.23,1.61,0,0,0,0,0,0,12.9,0,0,0,8.06,9.68,1.61,0,6.45,1.61,1.61,1.61,3.23,1.61,0,1.61,4.84,4.84,0,0,0,0,0,0,0,0,0,3.23,6.45,1.61,17.74,4.84,11.29,1.61,3.23,0,0,0,0,0,0,0,0,0,0,0,16.13,4.84,6.45,0,0,0,0,0,4.84,4.84,0,16.13
"30","30",30,10,10,20,220,60,20,0,0,0,0,0,0,20,10,20,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10
"31","31",31,18,72,8.33,270.83,47.22,8.33,8.33,0,0,2.78,5.56,0,0,2.78,15.28,12.5,6.94,8.33,1.39,16.67,4.17,6.94,0,1.39,0,4.17,4.17,0,0,0,0,12.5,0,2.78,0,5.56,13.89,1.39,1.39,2.78,5.56,0,5.56,1.39,0,0,1.39,8.33,4.17,0,0,4.17,5.56,2.78,0,1.39,0,1.39,0,15.28,0,6.94,1.39,5.56,0,0,0,0,0,0,0,1.39,0,0,0,1.39,0,23.61,5.56,11.11,0,0,0,0,0,6.94,6.94,0,23.61
"32","32",32,12.3333333333333,37,13.51,278.38,45.95,16.22,13.51,8.11,0,0,5.41,0,2.7,5.41,10.81,13.51,2.7,8.11,0,18.92,0,0,2.7,10.81,0,2.7,2.7,0,0,0,0,5.41,0,0,0,5.41,8.11,2.7,2.7,0,2.7,0,2.7,2.7,0,0,2.7,8.11,8.11,0,0,0,2.7,0,0,2.7,0,0,8.11,8.11,0,13.51,0,10.81,2.7,0,5.41,0,0,0,2.7,0,0,0,0,0,0,16.22,8.11,0,0,0,0,0,0,8.11,8.11,0,16.22
"33","33",33,18,54,12.96,290.74,51.85,14.81,11.11,0,1.85,0,9.26,0,3.7,9.26,16.67,7.41,3.7,3.7,1.85,18.52,5.56,0,0,3.7,0,0,0,0,0,0,0,11.11,0,0,0,9.26,3.7,1.85,0,1.85,0,0,0,1.85,1.85,0,0,0,0,0,0,0,12.96,1.85,0,9.26,1.85,0,7.41,7.41,0,25.93,5.56,16.67,3.7,0,0,0,0,0,0,1.85,0,0,1.85,0,0,14.81,5.56,3.7,0,0,0,0,0,5.56,5.56,0,14.81
"34","34",34,13,39,10.26,241.03,43.59,12.82,5.13,0,0,5.13,0,0,7.69,5.13,10.26,12.82,2.56,0,0,20.51,5.13,2.56,2.56,0,5.13,2.56,2.56,0,0,0,0,7.69,0,0,0,0,12.82,0,0,2.56,7.69,2.56,0,2.56,0,2.56,0,0,0,0,0,0,5.13,2.56,0,2.56,0,0,5.13,10.26,0,12.82,2.56,10.26,0,0,5.13,0,0,0,0,0,0,0,0,0,0,17.95,7.69,10.26,0,0,0,0,0,0,0,0,17.95
"35","35",35,6,6,16.67,216.67,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
"36","36",36,5,5,0,240,40,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"37","37",37,9,18,0,272.22,55.56,16.67,16.67,5.56,5.56,0,5.56,0,0,11.11,16.67,5.56,11.11,0,0,11.11,0,0,0,5.56,0,0,0,0,0,0,0,11.11,0,0,0,5.56,11.11,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,5.56,5.56,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11
"38","38",38,6,12,0,225,50,16.67,16.67,16.67,0,0,0,0,0,0,0,16.67,8.33,0,8.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
"39","39",39,5.66666666666667,17,5.88,258.82,41.18,17.65,11.76,11.76,0,0,0,0,5.88,0,5.88,5.88,17.65,0,0,17.65,0,0,0,11.76,0,0,0,0,0,0,0,5.88,0,0,0,0,17.65,11.76,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,5.88,5.88,5.88,0,0,0,0,17.65,0,5.88,0,5.88,0,5.88,5.88,0,0,0,0,5.88,0,0,5.88,0,0,23.53,17.65,0,0,0,0,0,0,5.88,5.88,0,23.53
"40","40",40,26.75,107,10.28,307.48,52.34,15.89,13.08,6.54,1.87,1.87,0,2.8,2.8,5.61,10.28,8.41,5.61,10.28,2.8,23.36,2.8,2.8,0.93,1.87,0.93,7.48,7.48,0,0,0,0,14.95,0,0,0,0,13.08,0.93,0.93,5.61,6.54,0.93,4.67,5.61,0,5.61,0,0.93,0.93,0,0,0,4.67,3.74,0.93,0.93,0,0,4.67,10.28,0.93,6.54,0.93,1.87,4.67,1.87,14.95,0,0,0,0,0.93,0,0,0.93,0,0,14.95,2.8,6.54,0,0,0,0,0,5.61,5.61,0,14.95
"41","41",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","42",42,29,87,4.6,257.47,49.43,11.49,9.2,5.75,1.15,0,1.15,1.15,2.3,3.45,12.64,9.2,6.9,9.2,1.15,12.64,6.9,3.45,0,4.6,0,2.3,2.3,0,0,0,0,6.9,0,1.15,0,2.3,8.05,1.15,0,2.3,3.45,0,3.45,5.75,0,3.45,2.3,1.15,1.15,0,0,0,8.05,1.15,1.15,5.75,0,0,1.15,8.05,0,16.09,0,13.79,3.45,0,0,0,0,0,0,0,0,0,0,0,0,13.79,3.45,6.9,0,0,0,0,0,3.45,3.45,0,13.79
"43","43",43,12,36,16.67,275,44.44,8.33,5.56,5.56,0,0,0,0,2.78,5.56,16.67,5.56,8.33,5.56,0,13.89,8.33,5.56,2.78,2.78,2.78,2.78,2.78,0,0,0,0,2.78,0,0,0,2.78,11.11,2.78,2.78,2.78,0,2.78,0,0,0,0,0,0,0,0,0,0,13.89,0,2.78,11.11,0,0,2.78,8.33,0,22.22,5.56,11.11,5.56,8.33,5.56,0,0,0,0,0,0,0,0,0,0,16.67,8.33,5.56,0,0,0,0,0,2.78,2.78,0,16.67
"44","44",44,6,6,0,350,66.67,16.67,16.67,0,0,0,0,16.67,0,16.67,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,0,33.33,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67
"45","45",45,22.25,89,11.24,265.17,46.07,13.48,5.62,2.25,0,2.25,0,1.12,7.87,3.37,12.36,8.99,4.49,4.49,1.12,21.35,2.25,6.74,1.12,0,0,8.99,7.87,1.12,0,0,0,7.87,0,0,0,0,13.48,2.25,0,3.37,3.37,2.25,4.49,2.25,0,2.25,0,0,0,0,0,0,8.99,3.37,4.49,1.12,2.25,1.12,0,11.24,1.12,3.37,1.12,0,2.25,3.37,11.24,1.12,0,0,0,2.25,0,0,2.25,0,0,17.98,4.49,11.24,0,0,0,0,0,2.25,2.25,0,17.98
"46","46",46,24.6666666666667,74,12.16,233.78,44.59,10.81,8.11,6.76,0,1.35,0,0,2.7,8.11,13.51,6.76,2.7,4.05,0,18.92,1.35,4.05,2.7,0,2.7,5.41,5.41,0,0,0,0,9.46,0,2.7,0,0,8.11,1.35,1.35,1.35,2.7,0,1.35,4.05,1.35,2.7,0,0,0,0,0,0,2.7,2.7,0,0,0,0,9.46,4.05,0,6.76,0,4.05,4.05,0,13.51,0,0,0,0,0,0,0,0,0,0,14.86,4.05,10.81,0,0,0,0,0,0,0,0,14.86
"47","47",47,17,34,8.82,261.76,44.12,8.82,8.82,0,0,8.82,0,0,0,8.82,8.82,8.82,5.88,11.76,0,14.71,2.94,0,2.94,0,0,0,0,0,0,0,0,20.59,0,2.94,0,2.94,11.76,2.94,2.94,2.94,2.94,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,17.65,5.88,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,14.71,2.94,5.88,0,0,2.94,0,0,2.94,2.94,0,14.71
"48","48",48,5,10,10,270,60,20,0,0,0,0,0,0,20,10,0,30,0,0,0,30,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"49","49",49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33
"50","50",50,6,6,16.67,166.67,33.33,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
"51","51",51,20.2,101,9.9,261.39,48.51,10.89,7.92,4.95,0,0,0.99,1.98,2.97,2.97,16.83,10.89,5.94,6.93,0.99,17.82,4.95,4.95,1.98,0,0.99,3.96,1.98,1.98,0,1.98,0,10.89,0,2.97,0.99,0.99,6.93,1.98,0.99,0.99,0.99,0,1.98,0.99,0,0.99,0,0,0,0,0,0,4.95,2.97,0,0.99,0.99,0,6.93,6.93,0,13.86,0,6.93,6.93,0.99,8.91,0,0.99,0,0,1.98,1.98,0,0,0,0,15.84,2.97,7.92,0,0,0.99,0,0,3.96,3.96,0,15.84
"52","52",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","53",53,6.33333333333333,19,10.53,273.68,52.63,26.32,15.79,5.26,0,10.53,0,0,10.53,0,10.53,10.53,5.26,0,0,10.53,5.26,0,5.26,0,5.26,5.26,5.26,0,0,0,0,10.53,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,10.53,0,21.05,0,15.79,5.26,0,10.53,0,0,0,0,0,0,0,0,0,0,15.79,10.53,0,0,0,5.26,0,0,0,0,0,15.79
"54","54",54,3.5,7,0,314.29,42.86,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,14.29,14.29,0,28.57,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,28.57,14.29,0,0,0,14.29,0,0,0,0,0,28.57
"55","55",55,7,14,7.14,228.57,42.86,21.43,0,0,0,0,0,0,21.43,7.14,7.14,14.29,0,0,0,14.29,0,0,7.14,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,7.14,0,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,28.57,7.14,7.14,0,0,7.14,0,0,7.14,7.14,0,28.57
