"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"61","61",61,38,38,21.05,268.42,60.53,18.42,13.16,7.89,0,5.26,0,0,5.26,5.26,7.89,18.42,7.89,7.89,2.63,21.05,0,0,0,0,2.63,0,0,0,0,0,0,5.26,0,0,0,0,18.42,0,0,2.63,13.16,0,7.89,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,15.79,5.26,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,2.63,5.26,0,0,0,0,0,2.63,2.63,0,10.53
"62","62",62,6.25,25,16,244,56,20,12,8,0,0,0,4,8,4,8,8,12,8,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,16,4,0,0,0,0,0,4,4,0,24
"63","63",63,17,51,9.8,266.67,50.98,15.69,11.76,9.8,0,0,1.96,0,3.92,1.96,9.8,7.84,1.96,13.73,5.88,19.61,1.96,0,0,1.96,1.96,1.96,0,1.96,0,0,1.96,5.88,1.96,0,0,3.92,9.8,0,1.96,1.96,3.92,1.96,3.92,1.96,0,0,1.96,0,0,0,0,0,5.88,1.96,1.96,1.96,1.96,0,7.84,11.76,0,11.76,3.92,3.92,3.92,0,1.96,1.96,0,0,0,0,0,0,0,0,0,21.57,5.88,9.8,0,0,0,0,0,5.88,5.88,0,21.57
"64","64",64,14.6666666666667,44,13.64,325,61.36,15.91,11.36,2.27,0,4.55,4.55,0,4.55,9.09,11.36,9.09,6.82,15.91,2.27,15.91,2.27,0,4.55,0,0,6.82,2.27,4.55,4.55,0,0,11.36,0,0,0,4.55,13.64,0,0,4.55,9.09,0,4.55,0,0,0,0,0,0,0,0,0,11.36,2.27,0,4.55,4.55,0,4.55,9.09,4.55,18.18,0,6.82,11.36,0,0,0,0,0,0,0,0,0,0,0,0,18.18,6.82,6.82,0,0,0,0,0,4.55,4.55,0,18.18
"65","65",65,17.6666666666667,53,3.77,288.68,67.92,18.87,11.32,7.55,0,1.89,1.89,0,7.55,5.66,15.09,9.43,9.43,13.21,5.66,15.09,3.77,5.66,0,0,0,5.66,3.77,1.89,0,1.89,0,7.55,0,0,0,1.89,9.43,0,0,1.89,1.89,1.89,3.77,0,0,0,0,3.77,0,0,0,3.77,1.89,0,0,0,1.89,0,3.77,5.66,3.77,9.43,3.77,1.89,3.77,0,0,0,0,0,0,1.89,1.89,0,0,0,0,13.21,5.66,3.77,0,0,0,0,0,3.77,3.77,0,13.21
"66","66",66,16,48,12.5,279.17,62.5,27.08,16.67,12.5,0,0,0,4.17,10.42,4.17,8.33,8.33,12.5,10.42,2.08,16.67,0,0,0,0,0,4.17,4.17,0,0,0,0,8.33,0,0,0,0,14.58,2.08,0,6.25,4.17,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,12.5,4.17,4.17,4.17,0,0,0,0,0,2.08,0,0,2.08,0,0,0,2.08,0,22.92,6.25,10.42,0,0,0,0,0,6.25,6.25,0,22.92
"67","67",67,22.3333333333333,67,5.97,289.55,59.7,14.93,10.45,7.46,0,2.99,0,0,4.48,0,10.45,7.46,16.42,11.94,2.99,16.42,4.48,2.99,0,1.49,1.49,8.96,4.48,4.48,1.49,0,0,10.45,0,0,1.49,0,16.42,0,0,1.49,2.99,2.99,11.94,4.48,1.49,2.99,0,0,0,0,0,0,2.99,0,0,0,2.99,0,8.96,7.46,0,5.97,1.49,2.99,1.49,1.49,0,1.49,0,0,0,0,0,0,0,0,0,13.43,4.48,7.46,0,0,0,0,0,1.49,1.49,0,13.43
"68","68",68,2,2,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"69","69",69,6,24,0,275,58.33,20.83,12.5,12.5,0,0,0,0,8.33,4.17,4.17,8.33,20.83,16.67,4.17,16.67,4.17,4.17,0,0,4.17,4.17,4.17,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,20.83,4.17,12.5,8.33,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,0,0,0,0,0,0,8.33,8.33,0,25
"70","70",70,21.5,86,24.42,263.95,55.81,15.12,9.3,2.33,0,4.65,0,2.33,5.81,2.33,15.12,11.63,4.65,8.14,0,18.6,3.49,1.16,0,0,1.16,3.49,1.16,1.16,1.16,0,0,10.47,0,0,0,0,11.63,6.98,1.16,0,3.49,0,1.16,3.49,1.16,0,0,2.33,0,2.33,0,0,3.49,1.16,1.16,0,1.16,0,2.33,12.79,4.65,11.63,2.33,6.98,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,11.63,3.49,5.81,0,0,0,0,0,2.33,2.33,0,11.63
"71","71",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","72",72,16,48,14.58,295.83,62.5,12.5,8.33,2.08,0,6.25,0,0,4.17,8.33,14.58,12.5,10.42,6.25,4.17,18.75,6.25,6.25,0,0,0,0,0,0,0,0,0,10.42,0,0,0,0,27.08,6.25,2.08,2.08,8.33,4.17,10.42,2.08,0,2.08,0,0,0,0,0,0,2.08,0,0,0,2.08,0,0,12.5,4.17,8.33,2.08,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,8.33,0,0,0,0,0,4.17,4.17,0,18.75
"73","73",73,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"74","74",74,11.5,23,30.43,308.7,47.83,26.09,21.74,4.35,0,17.39,0,0,4.35,0,8.7,13.04,0,0,0,21.74,4.35,4.35,0,0,0,0,0,0,0,0,0,17.39,0,0,0,0,26.09,8.7,4.35,4.35,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,0,4.35,13.04,8.7,13.04,4.35,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,13.04,8.7,4.35,0,0,0,0,0,0,0,0,13.04
"75","75",75,12.5,25,12,232,56,20,16,12,0,4,0,0,4,8,4,4,12,12,0,8,4,4,0,0,0,4,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,24,8,12,0,0,0,0,0,4,4,0,24
"76","76",76,12.25,49,16.33,300,63.27,22.45,10.2,4.08,0,4.08,2.04,0,12.24,2.04,12.24,14.29,6.12,4.08,8.16,20.41,6.12,8.16,4.08,0,4.08,6.12,6.12,0,0,0,0,6.12,0,0,0,2.04,14.29,0,0,2.04,6.12,0,10.2,0,0,0,0,2.04,0,2.04,0,0,6.12,0,2.04,2.04,2.04,0,0,20.41,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,16.33,8.16,2.04,0,0,0,0,0,6.12,6.12,0,16.33
"77","77",77,7,7,42.86,314.29,71.43,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29
"78","78",78,45,45,8.89,317.78,75.56,15.56,4.44,4.44,0,0,0,0,11.11,11.11,26.67,11.11,8.89,11.11,4.44,20,4.44,2.22,6.67,0,0,2.22,0,2.22,2.22,0,0,2.22,0,0,0,0,22.22,8.89,0,2.22,6.67,0,11.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,2.22,11.11,2.22,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,2.22,0,0,0,0,0,0,8.89,8.89,0,11.11
"79","79",79,10,40,12.5,300,60,30,15,7.5,0,0,7.5,0,15,0,2.5,12.5,5,12.5,7.5,20,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,7.5,0,0,0,7.5,17.5,2.5,0,2.5,0,2.5,10,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2.5,25,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,10,10,0,20
"80","80",80,4.66666666666667,14,0,250,21.43,14.29,7.14,7.14,0,0,0,0,7.14,0,0,7.14,7.14,0,0,21.43,0,0,0,0,0,21.43,21.43,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,14.29,0,7.14,7.14,0,0,0,0,7.14,0,0,0,21.43,0,0,14.29,7.14,0,42.86,21.43,14.29,0,0,0,0,0,7.14,7.14,0,42.86
"81","81",81,13,26,23.08,311.54,53.85,26.92,19.23,15.38,3.85,0,0,0,7.69,0,7.69,11.54,7.69,15.38,0,19.23,0,3.85,3.85,0,0,3.85,3.85,0,0,0,0,7.69,0,0,0,0,11.54,3.85,3.85,0,3.85,0,0,7.69,0,3.85,3.85,0,0,0,0,0,7.69,3.85,0,3.85,0,0,7.69,15.38,0,11.54,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,0,0,7.69,7.69,0,23.08
"82","82",82,11.75,47,19.15,302.13,61.7,19.15,12.77,4.26,4.26,2.13,2.13,0,6.38,4.26,14.89,12.77,17.02,6.38,0,17.02,0,0,4.26,0,2.13,0,0,0,0,0,0,17.02,0,0,0,2.13,6.38,0,2.13,2.13,0,0,2.13,0,0,0,0,2.13,0,2.13,0,0,14.89,10.64,4.26,0,0,0,4.26,10.64,0,10.64,0,6.38,4.26,4.26,0,0,0,0,0,2.13,0,0,2.13,0,0,12.77,8.51,2.13,0,0,0,0,0,2.13,2.13,0,12.77
"83","83",83,5,5,0,400,80,40,20,0,0,0,20,0,20,0,40,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,20,20,0,40
"84","84",84,9.33333333333333,28,0,342.86,60.71,28.57,25,3.57,3.57,7.14,10.71,0,3.57,3.57,10.71,14.29,3.57,7.14,0,14.29,3.57,0,0,0,3.57,7.14,7.14,0,0,0,0,25,0,0,0,14.29,7.14,3.57,3.57,0,0,0,0,3.57,0,0,3.57,3.57,3.57,0,0,0,10.71,3.57,0,3.57,3.57,0,3.57,17.86,0,3.57,0,3.57,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,17.86,10.71,3.57,0,0,0,0,0,3.57,3.57,0,17.86
"85","85",85,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"86","86",86,15,30,3.33,303.33,63.33,23.33,20,16.67,0,3.33,0,0,3.33,3.33,10,10,6.67,16.67,3.33,16.67,3.33,0,0,0,0,13.33,6.67,6.67,0,3.33,3.33,6.67,0,0,0,0,6.67,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.33,10,0,0,10,0,0,0,0,0,0,3.33,0,0,3.33,0,0,20,6.67,6.67,0,0,0,0,0,6.67,6.67,0,20
"87","87",87,17.5,35,11.43,351.43,74.29,25.71,11.43,2.86,5.71,2.86,0,0,14.29,0,22.86,17.14,17.14,5.71,0,25.71,5.71,2.86,0,0,2.86,5.71,5.71,0,0,0,0,14.29,0,0,0,0,17.14,5.71,0,0,8.57,2.86,0,0,0,0,0,0,0,0,0,0,11.43,8.57,2.86,0,0,0,5.71,17.14,2.86,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,11.43,5.71,0,0,0,0,0,0,5.71,5.71,0,11.43
"88","88",88,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"89","89",89,13,13,30.77,376.92,61.54,30.77,23.08,7.69,0,15.38,0,0,7.69,0,7.69,15.38,7.69,7.69,0,23.08,7.69,0,0,0,0,7.69,0,7.69,0,0,0,15.38,0,0,0,0,30.77,15.38,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,23.08,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,7.69,7.69,0,15.38
"90","90",90,12.75,51,9.8,311.76,62.75,23.53,17.65,15.69,0,1.96,0,0,5.88,3.92,5.88,9.8,3.92,15.69,1.96,25.49,0,0,0,5.88,0,0,0,0,0,0,0,5.88,0,1.96,0,0,5.88,1.96,1.96,0,1.96,0,1.96,1.96,1.96,0,0,0,0,0,0,0,5.88,1.96,0,0,1.96,1.96,13.73,11.76,3.92,19.61,5.88,3.92,9.8,5.88,0,0,0,0,0,0,0,0,0,0,0,9.8,7.84,0,0,0,0,0,0,1.96,1.96,0,9.8
"91","91",91,9,18,11.11,277.78,61.11,27.78,27.78,16.67,0,0,11.11,0,0,5.56,11.11,5.56,5.56,5.56,0,11.11,0,0,0,0,5.56,0,0,0,0,0,0,22.22,0,5.56,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11
"92","92",92,2,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"93","93",93,13,52,7.69,267.31,53.85,19.23,13.46,11.54,0,0,1.92,0,5.77,9.62,9.62,9.62,3.85,13.46,0,19.23,3.85,1.92,1.92,0,5.77,7.69,7.69,0,0,0,0,3.85,0,0,0,3.85,9.62,3.85,0,0,3.85,0,1.92,0,0,0,0,1.92,0,1.92,0,0,1.92,0,0,0,1.92,0,3.85,11.54,1.92,3.85,1.92,1.92,0,0,0,0,3.85,0,0,1.92,0,0,1.92,0,0,28.85,7.69,9.62,0,0,0,0,0,11.54,11.54,0,28.85
"94","94",94,18,36,2.78,350,55.56,25,22.22,8.33,0,0,13.89,0,2.78,0,8.33,13.89,8.33,13.89,2.78,25,2.78,5.56,2.78,0,2.78,11.11,11.11,0,0,0,0,16.67,0,0,0,13.89,13.89,5.56,0,5.56,2.78,0,5.56,0,0,0,0,0,0,0,0,0,2.78,2.78,0,0,0,0,0,16.67,0,8.33,5.56,0,2.78,0,0,5.56,0,0,0,2.78,0,0,2.78,0,0,25,5.56,8.33,0,0,0,0,0,11.11,11.11,0,25
"95","95",95,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"96","96",96,5,5,0,400,60,60,20,20,0,0,0,0,40,0,0,20,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,20,20,0,40
"97","97",97,45.5,91,9.89,342.86,64.84,26.37,20.88,3.3,3.3,14.29,0,0,5.49,3.3,13.19,10.99,13.19,5.49,1.1,21.98,2.2,0,3.3,0,1.1,3.3,2.2,1.1,1.1,0,0,18.68,0,0,0,0,24.18,10.99,1.1,3.3,6.59,1.1,3.3,2.2,0,0,0,0,0,0,0,0,4.4,4.4,0,0,0,0,0,23.08,1.1,7.69,2.2,4.4,1.1,0,0,1.1,0,0,0,0,0,0,0,0,0,16.48,2.2,8.79,0,0,0,0,0,5.49,5.49,0,16.48
"98","98",98,10,40,7.5,322.5,55,25,10,0,2.5,7.5,0,0,15,5,7.5,15,5,10,2.5,22.5,2.5,0,2.5,0,0,7.5,5,2.5,0,0,0,17.5,0,0,0,0,10,2.5,2.5,0,2.5,0,5,7.5,2.5,2.5,2.5,2.5,2.5,0,0,0,7.5,2.5,0,0,5,0,5,17.5,2.5,10,2.5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,10,2.5,0,0,0,0,0,10,10,0,22.5
"99","99",99,5,5,0,380,80,60,0,0,0,0,0,0,60,0,20,40,20,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,40,40,0,60
"100","100",100,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"101","101",101,13,13,23.08,292.31,61.54,15.38,7.69,0,0,7.69,0,0,7.69,7.69,7.69,7.69,7.69,15.38,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,23.08,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,7.69,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,15.38,7.69,0,0,0,0,0,0,7.69,7.69,0,15.38
"102","102",102,13,52,13.46,248.08,53.85,11.54,3.85,1.92,0,1.92,0,0,7.69,11.54,13.46,7.69,7.69,7.69,1.92,7.69,0,1.92,0,0,1.92,1.92,1.92,0,0,0,0,9.62,0,0,0,0,9.62,0,0,0,5.77,0,5.77,1.92,0,0,0,15.38,11.54,7.69,0,0,1.92,1.92,0,0,0,0,0,7.69,0,9.62,0,5.77,3.85,0,0,0,0,0,0,1.92,0,0,0,1.92,0,13.46,7.69,0,0,0,0,0,0,5.77,5.77,0,13.46
"103","103",103,19,38,13.16,310.53,65.79,21.05,10.53,2.63,5.26,2.63,0,0,10.53,2.63,10.53,15.79,2.63,13.16,0,21.05,0,0,0,0,0,2.63,0,2.63,2.63,0,0,10.53,0,0,0,0,15.79,0,0,10.53,10.53,0,7.89,2.63,2.63,0,0,2.63,0,2.63,0,0,10.53,5.26,2.63,2.63,0,0,5.26,10.53,0,7.89,2.63,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,10.53
"104","104",104,18.25,73,6.85,295.89,63.01,26.03,17.81,12.33,0,1.37,2.74,1.37,8.22,1.37,9.59,10.96,2.74,15.07,4.11,19.18,2.74,4.11,1.37,0,0,1.37,0,1.37,0,0,0,8.22,1.37,0,0,2.74,15.07,5.48,2.74,1.37,2.74,0,2.74,0,0,0,0,0,0,0,0,0,6.85,1.37,0,0,4.11,1.37,2.74,12.33,2.74,6.85,0,2.74,4.11,0,0,1.37,0,0,0,0,0,0,0,0,0,13.7,5.48,4.11,0,0,0,0,0,4.11,4.11,0,13.7
"105","105",105,7.66666666666667,23,4.35,234.78,39.13,21.74,17.39,8.7,0,0,8.7,0,4.35,4.35,8.7,0,0,4.35,0,8.7,0,0,0,0,0,4.35,4.35,0,0,0,0,21.74,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,4.35,0,8.7,0,0,8.7,0,0,8.7,0,0,8.7,0,8.7,0,0,0,4.35,4.35,4.35,0,0,0,0,0,0,0,17.39,13.04,4.35,0,0,0,0,0,0,0,0,17.39
"106","106",106,9,27,7.41,318.52,48.15,14.81,14.81,3.7,0,3.7,3.7,3.7,0,0,3.7,11.11,0,18.52,3.7,22.22,0,0,0,0,3.7,3.7,3.7,0,0,0,0,22.22,0,0,0,3.7,18.52,0,0,11.11,11.11,0,11.11,7.41,0,7.41,0,0,0,0,0,0,3.7,0,3.7,0,0,0,11.11,7.41,7.41,11.11,3.7,0,7.41,0,0,0,0,0,0,3.7,0,0,3.7,0,0,22.22,11.11,7.41,0,0,0,0,0,3.7,3.7,0,22.22
"107","107",107,6.33333333333333,19,5.26,300,52.63,21.05,21.05,15.79,0,0,0,5.26,0,5.26,5.26,21.05,0,5.26,5.26,26.32,10.53,0,0,0,0,10.53,5.26,5.26,0,0,0,10.53,0,0,0,0,15.79,5.26,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,10.53,0,5.26,0,0,5.26,5.26,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,15.79,0,0,0,0,0,0,10.53,10.53,0,26.32
"108","108",108,6.66666666666667,20,10,315,50,20,15,15,0,0,0,0,5,0,5,10,10,15,5,25,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,25,10,5,5,5,0,10,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,10,15,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,5,0,0,0,0,0,10,10,0,30
"109","109",109,7.5,15,6.67,353.33,60,33.33,33.33,13.33,0,13.33,6.67,0,0,0,13.33,26.67,0,6.67,0,33.33,13.33,0,0,0,0,13.33,13.33,0,0,0,0,33.33,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,13.33,0,0,0,0,0,0,20,20,0,33.33
"110","110",110,4,4,25,275,50,50,25,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25
"111","111",111,10,20,15,300,50,20,20,20,0,0,0,0,0,0,0,15,0,15,15,30,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,30,15,5,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,5,0,0,0,0,0,15,15,0,30
"112","112",112,6,12,8.33,266.67,50,8.33,0,0,0,0,0,0,8.33,8.33,8.33,25,0,8.33,16.67,33.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,25,16.67,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,16.67,0,0,0,0,0,0,25,25,0,41.67
"113","113",113,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"114","114",114,10,40,5,307.5,67.5,27.5,25,20,0,0,0,5,2.5,2.5,12.5,10,7.5,12.5,0,20,2.5,0,2.5,0,0,5,2.5,2.5,0,0,0,10,0,0,0,0,10,2.5,0,2.5,2.5,0,2.5,5,0,5,0,0,0,0,0,0,2.5,0,0,0,0,2.5,7.5,10,0,7.5,5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,15,10,2.5,0,0,0,0,0,2.5,2.5,0,15
"115","115",115,41,41,9.76,339.02,68.29,17.07,7.32,2.44,2.44,2.44,0,0,9.76,7.32,12.2,12.2,9.76,9.76,0,19.51,0,0,4.88,0,0,2.44,2.44,0,0,0,0,9.76,0,0,0,0,26.83,2.44,4.88,4.88,17.07,0,9.76,0,0,0,0,0,0,0,0,0,7.32,2.44,2.44,2.44,0,0,2.44,9.76,2.44,21.95,2.44,12.2,7.32,0,0,0,0,0,0,0,0,0,0,0,0,7.32,2.44,4.88,0,0,0,0,0,0,0,0,7.32
"116","116",116,13,13,0,338.46,53.85,15.38,15.38,7.69,0,7.69,0,0,0,0,7.69,7.69,15.38,15.38,0,15.38,0,0,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,30.77,0,0,15.38,7.69,15.38,7.69,0,0,0,0,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,15.38,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,30.77,7.69,15.38,0,0,0,0,0,7.69,7.69,0,30.77
"117","117",117,8,8,0,312.5,75,37.5,25,0,0,25,0,0,12.5,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,12.5,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5
